Age	Costs	QALYs
4887	366.4718354	0.014153846
4888	366.4718354	0.014153846
4889	366.4718354	0.014153846
4890	366.4718354	0.014153846
4891	366.4718354	0.014153846
4892	366.4718354	0.014153846
4893	366.4718354	0.014153846
4894	366.4718354	0.014153846
4895	366.4718354	0.014153846
4896	366.4718354	0.014153846
4897	366.4718354	0.014153846
4898	366.4718354	0.014153846
4899	366.4718354	0.014153846
4900	366.4718354	0.014153846
4901	366.4718354	0.014153846
4902	366.4718354	0.014153846
4903	366.4718354	0.014153846
4904	366.4718354	0.014153846
4905	366.4718354	0.014153846
4906	366.4718354	0.014153846
4907	366.4718354	0.014153846
4908	366.4718354	0.014153846
4909	366.4718354	0.014153846
4910	366.4718354	0.014153846
4911	366.4718354	0.014153846
4912	366.4718354	0.014153846
4913	366.4718354	0.014153846
4914	366.4718354	0.014153846
4915	366.4718354	0.014153846
4916	366.4718354	0.014153846
4917	366.4718354	0.014153846
4918	366.4718354	0.014153846
4919	366.4718354	0.014153846
4920	366.4718354	0.014153846
4921	366.4718354	0.014153846
4922	366.4718354	0.014153846
4923	366.4718354	0.014153846
4924	366.4718354	0.014153846
4925	366.4718354	0.014153846
4926	366.4718354	0.014153846
4927	366.4718354	0.014153846
4928	366.4718354	0.014153846
4929	366.4718354	0.014153846
4930	366.4718354	0.014153846
4931	366.4718354	0.014153846
4932	366.4718354	0.014153846
4933	366.4718354	0.014153846
4934	366.4718354	0.014153846
4935	366.4718354	0.014153846
4936	366.4718354	0.014153846
4937	366.4718354	0.014153846
4938	366.4718354	0.014153846
4939	366.4718354	0.014153846
4940	366.4718354	0.014153846
4941	366.4718354	0.014153846
4942	366.4718354	0.014153846
4943	366.4718354	0.014153846
4944	366.4718354	0.014153846
4945	366.4718354	0.014153846
4946	366.4718354	0.014153846
4947	366.4718354	0.014153846
4948	366.4718354	0.014153846
4949	366.4718354	0.014153846
4950	366.4718354	0.014153846
4951	366.4718354	0.014153846
4952	366.4718354	0.014153846
4953	366.4718354	0.014153846
4954	366.4718354	0.014153846
4955	366.4718354	0.014153846
4956	366.4718354	0.014153846
4957	366.4718354	0.014153846
4958	366.4718354	0.014153846
4959	366.4718354	0.014153846
4960	366.4718354	0.014153846
4961	366.4718354	0.014153846
4962	366.4718354	0.014153846
4963	366.4718354	0.014153846
4964	366.4718354	0.014153846
4965	366.4718354	0.014153846
4966	366.4718354	0.014153846
4967	366.4718354	0.014153846
4968	366.4718354	0.014153846
4969	366.4718354	0.014153846
4970	366.4718354	0.014153846
4971	366.4718354	0.014153846
4972	366.4718354	0.014153846
4973	366.4718354	0.014153846
4974	366.4718354	0.014153846
4975	366.4718354	0.014153846
4976	366.4718354	0.014153846
4977	366.4718354	0.014153846
4978	366.4718354	0.014153846
4979	366.4718354	0.014153846
4980	366.4718354	0.014153846
4981	366.4718354	0.014153846
4982	366.4718354	0.014153846
4983	366.4718354	0.014153846
4984	366.4718354	0.014153846
4985	366.4718354	0.014153846
4986	366.4718354	0.014153846
4987	366.4718354	0.014153846
4988	366.4718354	0.014153846
4989	366.4718354	0.014153846
4990	366.4718354	0.014153846
4991	366.4718354	0.014153846
4992	366.4718354	0.014153846
4993	366.4718354	0.014153846
4994	366.4718354	0.014153846
4995	366.4718354	0.014153846
4996	366.4718354	0.014153846
4997	366.4718354	0.014153846
4998	366.4718354	0.014153846
4999	366.4718354	0.014153846
5000	366.4718354	0.014153846
5001	366.4718354	0.014153846
5002	366.4718354	0.014153846
5003	366.4718354	0.014153846
5004	366.4718354	0.014153846
5005	366.4718354	0.014153846
5006	366.4718354	0.014153846
5007	366.4718354	0.014153846
5008	366.4718354	0.014153846
5009	366.4718354	0.014153846
5010	366.4718354	0.014153846
5011	366.4718354	0.014153846
5012	366.4718354	0.014153846
5013	366.4718354	0.014153846
5014	366.4718354	0.014153846
5015	366.4718354	0.014153846
5016	366.4718354	0.014153846
5017	366.4718354	0.014153846
5018	366.4718354	0.014153846
5019	366.4718354	0.014153846
5020	366.4718354	0.014153846
5021	366.4718354	0.014153846
5022	366.4718354	0.014153846
5023	366.4718354	0.014153846
5024	366.4718354	0.014153846
5025	366.4718354	0.014153846
5026	366.4718354	0.014153846
5027	366.4718354	0.014153846
5028	366.4718354	0.014153846
5029	366.4718354	0.014153846
5030	366.4718354	0.014153846
5031	366.4718354	0.014153846
5032	366.4718354	0.014153846
5033	366.4718354	0.014153846
5034	366.4718354	0.014153846
5035	366.4718354	0.014153846
5036	366.4718354	0.014153846
5037	366.4718354	0.014153846
5038	366.4718354	0.014153846
5039	366.4718354	0.014153846
5040	366.4718354	0.014153846
5041	366.4718354	0.014153846
5042	366.4718354	0.014153846
5043	366.4718354	0.014153846
5044	366.4718354	0.014153846
5045	366.4718354	0.014153846
5046	366.4718354	0.014153846
5047	366.4718354	0.014153846
5048	366.4718354	0.014153846
5049	366.4718354	0.014153846
5050	366.4718354	0.014153846
5051	366.4718354	0.014153846
5052	366.4718354	0.014153846
5053	366.4718354	0.014153846
5054	366.4718354	0.014153846
5055	366.4718354	0.014153846
5056	366.4718354	0.014153846
5057	366.4718354	0.014153846
5058	366.4718354	0.014153846
5059	366.4718354	0.014153846
5060	366.4718354	0.014153846
5061	366.4718354	0.014153846
5062	366.4718354	0.014153846
5063	366.4718354	0.014153846
5064	366.4718354	0.014153846
5065	366.4718354	0.014153846
5066	366.4718354	0.014153846
5067	366.4718354	0.014153846
5068	366.4718354	0.014153846
5069	366.4718354	0.014153846
5070	366.4718354	0.014153846
5071	366.4718354	0.014153846
5072	366.4718354	0.014153846
5073	366.4718354	0.014153846
5074	366.4718354	0.014153846
5075	366.4718354	0.014153846
5076	366.4718354	0.014153846
5077	366.4718354	0.014153846
5078	366.4718354	0.014153846
5079	366.4718354	0.014153846
5080	366.4718354	0.014153846
5081	366.4718354	0.014153846
5082	366.4718354	0.014153846
5083	366.4718354	0.014153846
5084	366.4718354	0.014153846
5085	366.4718354	0.014153846
5086	366.4718354	0.014153846
5087	366.4718354	0.014153846
5088	366.4718354	0.014153846
5089	366.4718354	0.014153846
5090	366.4718354	0.014153846
5091	366.4718354	0.014153846
5092	366.4718354	0.014153846
5093	366.4718354	0.014153846
5094	366.4718354	0.014153846
5095	366.4718354	0.014153846
5096	366.4718354	0.014153846
5097	366.4718354	0.014153846
5098	366.4718354	0.014153846
5099	366.4718354	0.014153846
5100	366.4718354	0.014153846
5101	366.4718354	0.014153846
5102	366.4718354	0.014153846
5103	366.4718354	0.014153846
5104	366.4718354	0.014153846
5105	366.4718354	0.014153846
5106	366.4718354	0.014153846
5107	366.4718354	0.014153846
5108	366.4718354	0.014153846
5109	366.4718354	0.014153846
5110	366.4718354	0.014153846
5111	366.4718354	0.014153846
5112	366.4718354	0.014153846
5113	366.4718354	0.014153846
5114	366.4718354	0.014153846
5115	366.4718354	0.014153846
5116	366.4718354	0.014153846
5117	366.4718354	0.014153846
5118	366.4718354	0.014153846
5119	366.4718354	0.014153846
5120	366.4718354	0.014153846
5121	366.4718354	0.014153846
5122	366.4718354	0.014153846
5123	366.4718354	0.014153846
5124	366.4718354	0.014153846
5125	366.4718354	0.014153846
5126	366.4718354	0.014153846
5127	366.4718354	0.014153846
5128	366.4718354	0.014153846
5129	366.4718354	0.014153846
5130	366.4718354	0.014153846
5131	366.4718354	0.014153846
5132	366.4718354	0.014153846
5133	366.4718354	0.014153846
5134	366.4718354	0.014153846
5135	366.4718354	0.014153846
5136	366.4718354	0.014153846
5137	366.4718354	0.014153846
5138	366.4718354	0.014153846
5139	366.4718354	0.014153846
5140	366.4718354	0.014153846
5141	366.4718354	0.014153846
5142	366.4718354	0.014153846
5143	366.4718354	0.014153846
5144	366.4718354	0.014153846
5145	366.4718354	0.014153846
5146	366.4718354	0.014153846
5147	366.4718354	0.014153846
5148	366.4718354	0.014153846
5149	366.4718354	0.014153846
5150	366.4718354	0.014153846
5151	366.4718354	0.014153846
5152	366.4718354	0.014153846
5153	366.4718354	0.014153846
5154	366.4718354	0.014153846
5155	366.4718354	0.014153846
5156	366.4718354	0.014153846
5157	366.4718354	0.014153846
5158	366.4718354	0.014153846
5159	366.4718354	0.014153846
5160	366.4718354	0.014153846
5161	366.4718354	0.014153846
5162	366.4718354	0.014153846
5163	366.4718354	0.014153846
5164	366.4718354	0.014153846
5165	366.4718354	0.014153846
5166	366.4718354	0.014153846
5167	366.4718354	0.014153846
5168	366.4718354	0.014153846
5169	366.4718354	0.014153846
5170	366.4718354	0.014153846
5171	366.4718354	0.014153846
5172	366.4718354	0.014153846
5173	366.4718354	0.014153846
5174	366.4718354	0.014153846
5175	366.4718354	0.014153846
5176	366.4718354	0.014153846
5177	366.4718354	0.014153846
5178	366.4718354	0.014153846
5179	366.4718354	0.014153846
5180	366.4718354	0.014153846
5181	366.4718354	0.014153846
5182	366.4718354	0.014153846
5183	366.4718354	0.014153846
5184	366.4718354	0.014153846
5185	366.4718354	0.014153846
5186	366.4718354	0.014153846
5187	366.4718354	0.014153846
5188	366.4718354	0.014153846
5189	366.4718354	0.014153846
5190	366.4718354	0.014153846
5191	366.4718354	0.014153846
5192	366.4718354	0.014153846
5193	366.4718354	0.014153846
5194	366.4718354	0.014153846
5195	366.4718354	0.014153846
5196	366.4718354	0.014153846
5197	366.4718354	0.014153846
5198	366.4718354	0.014153846
5199	366.4718354	0.014153846
5200	366.4718354	0.014153846
5201	366.4718354	0.014153846
5202	366.4718354	0.014153846
5203	366.4718354	0.014153846
5204	366.4718354	0.014153846
5205	366.4718354	0.014153846
5206	366.4718354	0.014153846
5207	366.4718354	0.014153846
5208	366.4718354	0.014153846
5209	366.4718354	0.014153846
5210	366.4718354	0.014153846
5211	366.4718354	0.014153846
5212	366.4718354	0.014153846
5213	366.4718354	0.014153846
5214	366.4718354	0.014153846
5215	366.4718354	0.014153846
5216	366.4718354	0.014153846
5217	366.4718354	0.014153846
5218	366.4718354	0.014153846
5219	366.4718354	0.014153846
5220	366.4718354	0.014153846
5221	366.4718354	0.014153846
5222	366.4718354	0.014153846
5223	366.4718354	0.014153846
5224	366.4718354	0.014153846
5225	366.4718354	0.014153846
5226	366.4718354	0.014153846
5227	366.4718354	0.014153846
5228	366.4718354	0.014153846
5229	366.4718354	0.014153846
5230	366.4718354	0.014153846
5231	366.4718354	0.014153846
5232	366.4718354	0.014153846
5233	366.4718354	0.014153846
5234	366.4718354	0.014153846
5235	366.4718354	0.014153846
5236	366.4718354	0.014153846
5237	366.4718354	0.014153846
5238	366.4718354	0.014153846
5239	366.4718354	0.014153846
5240	366.4718354	0.014153846
5241	366.4718354	0.014153846
5242	366.4718354	0.014153846
5243	366.4718354	0.014153846
5244	366.4718354	0.014153846
5245	366.4718354	0.014153846
5246	366.4718354	0.014153846
5247	366.4718354	0.014153846
5248	366.4718354	0.014153846
5249	366.4718354	0.014153846
5250	366.4718354	0.014153846
5251	366.4718354	0.014153846
5252	366.4718354	0.014153846
5253	366.4718354	0.014153846
5254	366.4718354	0.014153846
5255	366.4718354	0.014153846
5256	366.4718354	0.014153846
5257	366.4718354	0.014153846
5258	366.4718354	0.014153846
5259	366.4718354	0.014153846
5260	366.4718354	0.014153846
5261	366.4718354	0.014153846
5262	366.4718354	0.014153846
5263	366.4718354	0.014153846
5264	366.4718354	0.014153846
5265	366.4718354	0.014153846
5266	366.4718354	0.014153846
5267	366.4718354	0.014153846
5268	366.4718354	0.014153846
5269	366.4718354	0.014153846
5270	366.4718354	0.014153846
5271	366.4718354	0.014153846
5272	366.4718354	0.014153846
5273	366.4718354	0.014153846
5274	366.4718354	0.014153846
5275	366.4718354	0.014153846
5276	366.4718354	0.014153846
5277	366.4718354	0.014153846
5278	366.4718354	0.014153846
5279	366.4718354	0.014153846
5280	366.4718354	0.014153846
5281	366.4718354	0.014153846
5282	366.4718354	0.014153846
5283	366.4718354	0.014153846
5284	366.4718354	0.014153846
5285	366.4718354	0.014153846
5286	366.4718354	0.014153846
5287	366.4718354	0.014153846
5288	366.4718354	0.014153846
5289	366.4718354	0.014153846
5290	366.4718354	0.014153846
5291	366.4718354	0.014153846
5292	366.4718354	0.014153846
5293	366.4718354	0.014153846
5294	366.4718354	0.014153846
5295	366.4718354	0.014153846
5296	366.4718354	0.014153846
5297	366.4718354	0.014153846
5298	366.4718354	0.014153846
5299	366.4718354	0.014153846
5300	366.4718354	0.014153846
5301	366.4718354	0.014153846
5302	366.4718354	0.014153846
5303	366.4718354	0.014153846
5304	366.4718354	0.014153846
5305	366.4718354	0.014153846
5306	366.4718354	0.014153846
5307	366.4718354	0.014153846
5308	366.4718354	0.014153846
5309	366.4718354	0.014153846
5310	366.4718354	0.014153846
5311	366.4718354	0.014153846
5312	366.4718354	0.014153846
5313	366.4718354	0.014153846
5314	366.4718354	0.014153846
5315	366.4718354	0.014153846
5316	366.4718354	0.014153846
5317	366.4718354	0.014153846
5318	366.4718354	0.014153846
5319	366.4718354	0.014153846
5320	366.4718354	0.014153846
5321	366.4718354	0.014153846
5322	366.4718354	0.014153846
5323	366.4718354	0.014153846
5324	366.4718354	0.014153846
5325	366.4718354	0.014153846
5326	366.4718354	0.014153846
5327	366.4718354	0.014153846
5328	366.4718354	0.014153846
5329	366.4718354	0.014153846
5330	366.4718354	0.014153846
5331	366.4718354	0.014153846
5332	366.4718354	0.014153846
5333	366.4718354	0.014153846
5334	366.4718354	0.014153846
5335	366.4718354	0.014153846
5336	366.4718354	0.014153846
5337	366.4718354	0.014153846
5338	366.4718354	0.014153846
5339	366.4718354	0.014153846
5340	366.4718354	0.014153846
5341	366.4718354	0.014153846
5342	366.4718354	0.014153846
5343	366.4718354	0.014153846
5344	366.4718354	0.014153846
5345	366.4718354	0.014153846
5346	366.4718354	0.014153846
5347	366.4718354	0.014153846
5348	366.4718354	0.014153846
5349	366.4718354	0.014153846
5350	366.4718354	0.014153846
5351	366.4718354	0.014153846
5352	366.4718354	0.014153846
5353	366.4718354	0.014153846
5354	366.4718354	0.014153846
5355	366.4718354	0.014153846
5356	366.4718354	0.014153846
5357	366.4718354	0.014153846
5358	366.4718354	0.014153846
5359	366.4718354	0.014153846
5360	366.4718354	0.014153846
5361	366.4718354	0.014153846
5362	366.4718354	0.014153846
5363	366.4718354	0.014153846
5364	366.4718354	0.014153846
5365	366.4718354	0.014153846
5366	366.4718354	0.014153846
5367	366.4718354	0.014153846
5368	366.4718354	0.014153846
5369	366.4718354	0.014153846
5370	366.4718354	0.014153846
5371	366.4718354	0.014153846
5372	366.4718354	0.014153846
5373	366.4718354	0.014153846
5374	366.4718354	0.014153846
5375	366.4718354	0.014153846
5376	366.4718354	0.014153846
5377	366.4718354	0.014153846
5378	366.4718354	0.014153846
5379	366.4718354	0.014153846
5380	366.4718354	0.014153846
5381	366.4718354	0.014153846
5382	366.4718354	0.014153846
5383	366.4718354	0.014153846
5384	366.4718354	0.014153846
5385	366.4718354	0.014153846
5386	366.4718354	0.014153846
5387	366.4718354	0.014153846
5388	366.4718354	0.014153846
5389	366.4718354	0.014153846
5390	366.4718354	0.014153846
5391	366.4718354	0.014153846
5392	366.4718354	0.014153846
5393	366.4718354	0.014153846
5394	366.4718354	0.014153846
5395	366.4718354	0.014153846
5396	366.4718354	0.014153846
5397	366.4718354	0.014153846
5398	366.4718354	0.014153846
5399	366.4718354	0.014153846
5400	366.4718354	0.014153846
5401	366.4718354	0.014153846
5402	366.4718354	0.014153846
5403	366.4718354	0.014153846
5404	366.4718354	0.014153846
5405	366.4718354	0.014153846
5406	366.4718354	0.014153846
5407	366.4718354	0.014153846
5408	366.4718354	0.014153846
5409	366.4718354	0.014153846
5410	366.4718354	0.014153846
5411	366.4718354	0.014153846
5412	366.4718354	0.014153846
5413	366.4718354	0.014153846
5414	366.4718354	0.014153846
5415	366.4718354	0.014153846
5416	366.4718354	0.014153846
5417	366.4718354	0.014153846
5418	366.4718354	0.014153846
5419	366.4718354	0.014153846
5420	366.4718354	0.014153846
5421	366.4718354	0.014153846
5422	366.4718354	0.014153846
5423	366.4718354	0.014153846
5424	366.4718354	0.014153846
5425	366.4718354	0.014153846
5426	366.4718354	0.014153846
5427	366.4718354	0.014153846
5428	366.4718354	0.014153846
5429	366.4718354	0.014153846
5430	366.4718354	0.014153846
5431	366.4718354	0.014153846
5432	366.4718354	0.014153846
5433	366.4718354	0.014153846
5434	366.4718354	0.014153846
5435	366.4718354	0.014153846
5436	366.4718354	0.014153846
5437	366.4718354	0.014153846
5438	366.4718354	0.014153846
5439	366.4718354	0.014153846
5440	366.4718354	0.014153846
5441	366.4718354	0.014153846
5442	366.4718354	0.014153846
5443	366.4718354	0.014153846
5444	366.4718354	0.014153846
5445	366.4718354	0.014153846
5446	366.4718354	0.014153846
5447	366.4718354	0.014153846
5448	366.4718354	0.014153846
5449	366.4718354	0.014153846
5450	366.4718354	0.014153846
5451	366.4718354	0.014153846
5452	366.4718354	0.014153846
5453	366.4718354	0.014153846
5454	366.4718354	0.014153846
5455	366.4718354	0.014153846
5456	366.4718354	0.014153846
5457	366.4718354	0.014153846
5458	366.4718354	0.014153846
5459	366.4718354	0.014153846
5460	366.4718354	0.014153846
5461	366.4718354	0.014153846
5462	366.4718354	0.014153846
5463	366.4718354	0.014153846
5464	366.4718354	0.014153846
5465	366.4718354	0.014153846
5466	366.4718354	0.014153846
5467	366.4718354	0.014153846
5468	366.4718354	0.014153846
5469	366.4718354	0.014153846
5470	366.4718354	0.014153846
5471	366.4718354	0.014153846
5472	366.4718354	0.014153846
5473	366.4718354	0.014153846
5474	366.4718354	0.014153846
5475	366.4718354	0.014153846
5476	366.4718354	0.014153846
5477	366.4718354	0.014153846
5478	366.4718354	0.014153846
5479	366.4718354	0.014153846
5480	366.4718354	0.014153846
5481	366.4718354	0.014153846
5482	366.4718354	0.014153846
5483	366.4718354	0.014153846
5484	366.4718354	0.014153846
5485	366.4718354	0.014153846
5486	366.4718354	0.014153846
5487	366.4718354	0.014153846
5488	366.4718354	0.014153846
5489	366.4718354	0.014153846
5490	366.4718354	0.014153846
5491	366.4718354	0.014153846
5492	366.4718354	0.014153846
5493	366.4718354	0.014153846
5494	366.4718354	0.014153846
5495	366.4718354	0.014153846
5496	366.4718354	0.014153846
5497	366.4718354	0.014153846
5498	366.4718354	0.014153846
5499	366.4718354	0.014153846
5500	366.4718354	0.014153846
5501	366.4718354	0.014153846
5502	366.4718354	0.014153846
5503	366.4718354	0.014153846
5504	366.4718354	0.014153846
5505	366.4718354	0.014153846
5506	366.4718354	0.014153846
5507	366.4718354	0.014153846
5508	366.4718354	0.014153846
5509	366.4718354	0.014153846
5510	366.4718354	0.014153846
5511	366.4718354	0.014153846
5512	366.4718354	0.014153846
5513	366.4718354	0.014153846
5514	366.4718354	0.014153846
5515	366.4718354	0.014153846
5516	366.4718354	0.014153846
5517	366.4718354	0.014153846
5518	366.4718354	0.014153846
5519	366.4718354	0.014153846
5520	366.4718354	0.014153846
5521	366.4718354	0.014153846
5522	366.4718354	0.014153846
5523	366.4718354	0.014153846
5524	366.4718354	0.014153846
5525	366.4718354	0.014153846
5526	366.4718354	0.014153846
5527	366.4718354	0.014153846
5528	366.4718354	0.014153846
5529	366.4718354	0.014153846
5530	366.4718354	0.014153846
5531	366.4718354	0.014153846
5532	366.4718354	0.014153846
5533	366.4718354	0.014153846
5534	366.4718354	0.014153846
5535	366.4718354	0.014153846
5536	366.4718354	0.014153846
5537	366.4718354	0.014153846
5538	366.4718354	0.014153846
5539	366.4718354	0.014153846
5540	366.4718354	0.014153846
5541	366.4718354	0.014153846
5542	366.4718354	0.014153846
5543	366.4718354	0.014153846
5544	366.4718354	0.014153846
5545	366.4718354	0.014153846
5546	366.4718354	0.014153846
5547	366.4718354	0.014153846
5548	366.4718354	0.014153846
5549	366.4718354	0.014153846
5550	366.4718354	0.014153846
5551	366.4718354	0.014153846
5552	366.4718354	0.014153846
5553	366.4718354	0.014153846
5554	366.4718354	0.014153846
5555	366.4718354	0.014153846
5556	366.4718354	0.014153846
5557	366.4718354	0.014153846
5558	366.4718354	0.014153846
5559	366.4718354	0.014153846
5560	366.4718354	0.014153846
5561	366.4718354	0.014153846
5562	366.4718354	0.014153846
5563	366.4718354	0.014153846
5564	366.4718354	0.014153846
5565	366.4718354	0.014153846
5566	366.4718354	0.014153846
5567	366.4718354	0.014153846
5568	366.4718354	0.014153846
5569	366.4718354	0.014153846
5570	366.4718354	0.014153846
5571	366.4718354	0.014153846
5572	366.4718354	0.014153846
5573	366.4718354	0.014153846
5574	366.4718354	0.014153846
5575	366.4718354	0.014153846
5576	366.4718354	0.014153846
5577	366.4718354	0.014153846
5578	366.4718354	0.014153846
5579	366.4718354	0.014153846
5580	366.4718354	0.014153846
5581	366.4718354	0.014153846
5582	366.4718354	0.014153846
5583	366.4718354	0.014153846
5584	366.4718354	0.014153846
5585	366.4718354	0.014153846
5586	366.4718354	0.014153846
5587	366.4718354	0.014153846
5588	366.4718354	0.014153846
5589	366.4718354	0.014153846
5590	366.4718354	0.014153846
5591	366.4718354	0.014153846
5592	366.4718354	0.014153846
5593	366.4718354	0.014153846
5594	366.4718354	0.014153846
5595	366.4718354	0.014153846
5596	366.4718354	0.014153846
5597	366.4718354	0.014153846
5598	366.4718354	0.014153846
5599	366.4718354	0.014153846
5600	366.4718354	0.014153846
5601	366.4718354	0.014153846
5602	366.4718354	0.014153846
5603	366.4718354	0.014153846
5604	366.4718354	0.014153846
5605	366.4718354	0.014153846
5606	366.4718354	0.014153846
5607	366.4718354	0.014153846
5608	366.4718354	0.014153846
5609	366.4718354	0.014153846
5610	366.4718354	0.014153846
5611	366.4718354	0.014153846
5612	366.4718354	0.014153846
5613	366.4718354	0.014153846
5614	366.4718354	0.014153846
5615	366.4718354	0.014153846
5616	366.4718354	0.014153846
5617	366.4718354	0.014153846
5618	366.4718354	0.014153846
5619	366.4718354	0.014153846
5620	366.4718354	0.014153846
5621	366.4718354	0.014153846
5622	366.4718354	0.014153846
5623	366.4718354	0.014153846
5624	366.4718354	0.014153846
5625	366.4718354	0.014153846
5626	366.4718354	0.014153846
5627	366.4718354	0.014153846
5628	366.4718354	0.014153846
5629	366.4718354	0.014153846
5630	366.4718354	0.014153846
5631	366.4718354	0.014153846
5632	366.4718354	0.014153846
5633	366.4718354	0.014153846
5634	366.4718354	0.014153846
5635	366.4718354	0.014153846
5636	366.4718354	0.014153846
5637	366.4718354	0.014153846
5638	366.4718354	0.014153846
5639	366.4718354	0.014153846
5640	366.4718354	0.014153846
5641	366.4718354	0.014153846
5642	366.4718354	0.014153846
5643	366.4718354	0.014153846
5644	366.4718354	0.014153846
5645	366.4718354	0.014153846
5646	366.4718354	0.014153846
5647	366.4718354	0.014153846
5648	366.4718354	0.014153846
5649	366.4718354	0.014153846
5650	366.4718354	0.014153846
5651	366.4718354	0.014153846
5652	366.4718354	0.014153846
5653	366.4718354	0.014153846
5654	366.4718354	0.014153846
5655	366.4718354	0.014153846
5656	366.4718354	0.014153846
5657	366.4718354	0.014153846
5658	366.4718354	0.014153846
5659	366.4718354	0.014153846
5660	366.4718354	0.014153846
5661	366.4718354	0.014153846
5662	366.4718354	0.014153846
5663	366.4718354	0.014153846
5664	366.4718354	0.014153846
5665	366.4718354	0.014153846
5666	366.4718354	0.014153846
5667	366.4718354	0.014153846
5668	366.4718354	0.014153846
5669	366.4718354	0.014153846
5670	366.4718354	0.014153846
5671	366.4718354	0.014153846
5672	366.4718354	0.014153846
5673	366.4718354	0.014153846
5674	366.4718354	0.014153846
5675	366.4718354	0.014153846
5676	366.4718354	0.014153846
5677	366.4718354	0.014153846
5678	366.4718354	0.014153846
5679	366.4718354	0.014153846
5680	366.4718354	0.014153846
5681	366.4718354	0.014153846
5682	366.4718354	0.014153846
5683	366.4718354	0.014153846
5684	366.4718354	0.014153846
5685	366.4718354	0.014153846
5686	366.4718354	0.014153846
5687	366.4718354	0.014153846
5688	366.4718354	0.014153846
5689	366.4718354	0.014153846
5690	366.4718354	0.014153846
5691	366.4718354	0.014153846
5692	366.4718354	0.014153846
5693	366.4718354	0.014153846
5694	366.4718354	0.014153846
5695	366.4718354	0.014153846
5696	366.4718354	0.014153846
5697	366.4718354	0.014153846
5698	366.4718354	0.014153846
5699	366.4718354	0.014153846
5700	366.4718354	0.014153846
5701	366.4718354	0.014153846
5702	366.4718354	0.014153846
5703	366.4718354	0.014153846
5704	366.4718354	0.014153846
5705	366.4718354	0.014153846
5706	366.4718354	0.014153846
5707	366.4718354	0.014153846
5708	366.4718354	0.014153846
5709	366.4718354	0.014153846
5710	366.4718354	0.014153846
5711	366.4718354	0.014153846
5712	366.4718354	0.014153846
5713	366.4718354	0.014153846
5714	366.4718354	0.014153846
5715	366.4718354	0.014153846
5716	366.4718354	0.014153846
5717	366.4718354	0.014153846
5718	366.4718354	0.014153846
5719	366.4718354	0.014153846
5720	366.4718354	0.014153846
5721	366.4718354	0.014153846
5722	366.4718354	0.014153846
5723	366.4718354	0.014153846
5724	366.4718354	0.014153846
5725	366.4718354	0.014153846
5726	366.4718354	0.014153846
5727	366.4718354	0.014153846
5728	366.4718354	0.014153846
5729	366.4718354	0.014153846
5730	366.4718354	0.014153846
5731	366.4718354	0.014153846
5732	366.4718354	0.014153846
5733	366.4718354	0.014153846
5734	366.4718354	0.014153846
5735	366.4718354	0.014153846
5736	366.4718354	0.014153846
5737	366.4718354	0.014153846
5738	366.4718354	0.014153846
5739	366.4718354	0.014153846
5740	366.4718354	0.014153846
5741	366.4718354	0.014153846
5742	366.4718354	0.014153846
5743	366.4718354	0.014153846
5744	366.4718354	0.014153846
5745	366.4718354	0.014153846
5746	366.4718354	0.014153846
5747	366.4718354	0.014153846
5748	366.4718354	0.014153846
5749	366.4718354	0.014153846
5750	366.4718354	0.014153846
5751	366.4718354	0.014153846
5752	366.4718354	0.014153846
5753	366.4718354	0.014153846
5754	366.4718354	0.014153846
5755	366.4718354	0.014153846
5756	366.4718354	0.014153846
5757	366.4718354	0.014153846
5758	366.4718354	0.014153846
5759	366.4718354	0.014153846
5760	366.4718354	0.014153846
5761	366.4718354	0.014153846
5762	366.4718354	0.014153846
5763	366.4718354	0.014153846
5764	366.4718354	0.014153846
5765	366.4718354	0.014153846
5766	366.4718354	0.014153846
5767	366.4718354	0.014153846
5768	366.4718354	0.014153846
5769	366.4718354	0.014153846
5770	366.4718354	0.014153846
5771	366.4718354	0.014153846
5772	366.4718354	0.014153846
5773	366.4718354	0.014153846
5774	366.4718354	0.014153846
5775	366.4718354	0.014153846
5776	366.4718354	0.014153846
5777	366.4718354	0.014153846
5778	366.4718354	0.014153846
5779	366.4718354	0.014153846
5780	366.4718354	0.014153846
5781	366.4718354	0.014153846
5782	366.4718354	0.014153846
5783	366.4718354	0.014153846
5784	366.4718354	0.014153846
5785	366.4718354	0.014153846
5786	366.4718354	0.014153846
5787	366.4718354	0.014153846
5788	366.4718354	0.014153846
5789	366.4718354	0.014153846
5790	366.4718354	0.014153846
5791	366.4718354	0.014153846
5792	366.4718354	0.014153846
5793	366.4718354	0.014153846
5794	366.4718354	0.014153846
5795	366.4718354	0.014153846
5796	366.4718354	0.014153846
5797	366.4718354	0.014153846
5798	366.4718354	0.014153846
5799	366.4718354	0.014153846
5800	366.4718354	0.014153846
5801	366.4718354	0.014153846
5802	366.4718354	0.014153846
5803	366.4718354	0.014153846
5804	366.4718354	0.014153846
5805	366.4718354	0.014153846
5806	366.4718354	0.014153846
5807	366.4718354	0.014153846
5808	366.4718354	0.014153846
5809	366.4718354	0.014153846
5810	366.4718354	0.014153846
5811	366.4718354	0.014153846
5812	366.4718354	0.014153846
5813	366.4718354	0.014153846
5814	366.4718354	0.014153846
5815	366.4718354	0.014153846
5816	366.4718354	0.014153846
5817	366.4718354	0.014153846
5818	366.4718354	0.014153846
