Age	Male	Female															
3651	0.0057884615	0.0029843195															
3652	0.0057884615	0.0029863905															
3653	0.0057884615	0.0029884615															
3654	0.0057884615	0.0029905325															
3655	0.0057884615	0.0029926036															
3656	0.0057884615	0.0029946746															
3657	0.0057884615	0.0029967456															
3658	0.0057884615	0.0029988166															
3659	0.0057884615	0.0030008876															
3660	0.0057884615	0.0030029586															
3661	0.0057884615	0.0030050296															
3662	0.0057884615	0.0030071006															
3663	0.0057884615	0.0030091716															
3664	0.0057884615	0.0030112426															
3665	0.0057884615	0.0030133136															
3666	0.0057884615	0.0030153846															
3667	0.0057884615	0.0030174556															
3668	0.0057884615	0.0030195266															
3669	0.0057884615	0.0030215976															
3670	0.0057884615	0.0030236686															
3671	0.0057884615	0.0030257396															
3672	0.0057884615	0.0030278107															
3673	0.0057884615	0.0030298817															
3674	0.0057884615	0.0030319527															
3675	0.0057884615	0.0030340237															
3676	0.0057884615	0.0030360947															
3677	0.0057884615	0.0030381657															
3678	0.0057884615	0.0030402367															
3679	0.0057884615	0.0030423077															
3680	0.0057884615	0.0030443787															
3681	0.0057884615	0.0030464497															
3682	0.0057884615	0.0030485207															
3683	0.0057884615	0.0030505917															
3684	0.0057884615	0.0030526627															
3685	0.0057884615	0.0030547337															
3686	0.0057884615	0.0030568047															
3687	0.0057884615	0.0030588757															
3688	0.0057884615	0.0030609467															
3689	0.0057884615	0.0030630178															
3690	0.0057884615	0.0030650888															
3691	0.0057884615	0.0030671598															
3692	0.0057884615	0.0030692308															
3693	0.0057884615	0.0030713018															
3694	0.0057884615	0.0030733728															
3695	0.0057884615	0.0030754438															
3696	0.0057884615	0.0030775148															
3697	0.0057884615	0.0030795858															
3698	0.0057884615	0.0030816568															
3699	0.0057884615	0.0030837278															
3700	0.0057884615	0.0030857988															
3701	0.0057884615	0.0030878698															
3702	0.0057884615	0.0030899408															
3703	0.0057884615	0.0030920118															
3704	0.0057884615	0.0030940828															
3705	0.0057884615	0.0030961538															
3706	0.0057884615	0.0030982249															
3707	0.0057884615	0.0031002959															
3708	0.0057884615	0.0031023669															
3709	0.0057884615	0.0031044379															
3710	0.0057884615	0.0031065089															
3711	0.0057884615	0.0031085799															
3712	0.0057884615	0.0031106509															
3713	0.0057884615	0.0031127219															
3714	0.0057884615	0.0031147929															
3715	0.0057884615	0.0031168639															
3716	0.0057884615	0.0031189349															
3717	0.0057884615	0.0031210059															
3718	0.0057884615	0.0031230769															
3719	0.0057884615	0.0031251479															
3720	0.0057884615	0.0031272189															
3721	0.0057884615	0.0031292899															
3722	0.0057884615	0.0031313609															
3723	0.0057884615	0.0031334320															
3724	0.0057884615	0.0031355030															
3725	0.0057884615	0.0031375740															
3726	0.0057884615	0.0031396450															
3727	0.0057884615	0.0031417160															
3728	0.0057884615	0.0031437870															
3729	0.0057884615	0.0031458580															
3730	0.0057884615	0.0031479290															
3731	0.0057884615	0.0031500000															
3732	0.0057884615	0.0031520710															
3733	0.0057884615	0.0031541420															
3734	0.0057884615	0.0031562130															
3735	0.0057884615	0.0031582840															
3736	0.0057884615	0.0031603550															
3737	0.0057884615	0.0031624260															
3738	0.0057884615	0.0031644970															
3739	0.0057884615	0.0031665680															
3740	0.0057884615	0.0031686391															
3741	0.0057884615	0.0031707101															
3742	0.0057884615	0.0031727811															
3743	0.0057884615	0.0031748521															
3744	0.0057884615	0.0031769231															
3745	0.0057884615	0.0031789941															
3746	0.0057884615	0.0031810651															
3747	0.0057884615	0.0031831361															
3748	0.0057884615	0.0031852071															
3749	0.0057884615	0.0031872781															
3750	0.0057884615	0.0031893491															
3751	0.0057884615	0.0031914201															
3752	0.0057884615	0.0031934911															
3753	0.0057884615	0.0031955621															
3754	0.0057884615	0.0031976331															
3755	0.0057884615	0.0031997041															
3756	0.0057884615	0.0032017751															
3757	0.0057884615	0.0032038462															
3758	0.0057884615	0.0032059172															
3759	0.0057884615	0.0032079882															
3760	0.0057884615	0.0032100592															
3761	0.0057884615	0.0032121302															
3762	0.0057884615	0.0032142012															
3763	0.0057884615	0.0032162722															
3764	0.0057884615	0.0032183432															
3765	0.0057884615	0.0032204142															
3766	0.0057884615	0.0032224852															
3767	0.0057884615	0.0032245562															
3768	0.0057884615	0.0032266272															
3769	0.0057884615	0.0032286982															
3770	0.0057884615	0.0032307692															
3771	0.0057884615	0.0032328402															
3772	0.0057884615	0.0032349112															
3773	0.0057884615	0.0032369822															
3774	0.0057884615	0.0032390533															
3775	0.0057884615	0.0032411243															
3776	0.0057884615	0.0032431953															
3777	0.0057884615	0.0032452663															
3778	0.0057884615	0.0032473373															
3779	0.0057884615	0.0032494083															
3780	0.0057884615	0.0032514793															
3781	0.0057884615	0.0032535503															
3782	0.0057884615	0.0032556213															
3783	0.0057884615	0.0032576923															
3784	0.0057884615	0.0032597633															
3785	0.0057884615	0.0032618343															
3786	0.0057884615	0.0032639053															
3787	0.0057884615	0.0032659763															
3788	0.0057884615	0.0032680473															
3789	0.0057884615	0.0032701183															
3790	0.0057884615	0.0032721893															
3791	0.0057884615	0.0032742604															
3792	0.0057884615	0.0032763314															
3793	0.0057884615	0.0032784024															
3794	0.0057884615	0.0032804734															
3795	0.0057884615	0.0032825444															
3796	0.0057884615	0.0032846154															
3797	0.0057884615	0.0032866864															
3798	0.0057884615	0.0032887574															
3799	0.0057884615	0.0032908284															
3800	0.0057884615	0.0032928994															
3801	0.0057884615	0.0032949704															
3802	0.0057884615	0.0032970414															
3803	0.0057884615	0.0032991124															
3804	0.0057884615	0.0033011834															
3805	0.0057884615	0.0033032544															
3806	0.0057884615	0.0033053254															
3807	0.0057884615	0.0033073964															
3808	0.0057884615	0.0033094675															
3809	0.0057884615	0.0033115385															
3810	0.0057884615	0.0033136095															
3811	0.0057884615	0.0033156805															
3812	0.0057884615	0.0033177515															
3813	0.0057884615	0.0033198225															
3814	0.0057884615	0.0033218935															
3815	0.0057884615	0.0033239645															
3816	0.0057884615	0.0033260355															
3817	0.0057884615	0.0033281065															
3818	0.0057884615	0.0033301775															
3819	0.0057884615	0.0033322485															
3820	0.0057884615	0.0033343195															
3821	0.0057884615	0.0033363905															
3822	0.0057884615	0.0033384615															
3823	0.0057884615	0.0033405325															
3824	0.0057884615	0.0033426036															
3825	0.0057884615	0.0033446746															
3826	0.0057884615	0.0033467456															
3827	0.0057884615	0.0033488166															
3828	0.0057884615	0.0033508876															
3829	0.0057884615	0.0033529586															
3830	0.0057884615	0.0033550296															
3831	0.0057884615	0.0033571006															
3832	0.0057884615	0.0033591716															
3833	0.0057884615	0.0033612426															
3834	0.0057884615	0.0033633136															
3835	0.0057884615	0.0033653846															
3836	0.0057884615	0.0033674556															
3837	0.0057884615	0.0033695266															
3838	0.0057884615	0.0033715976															
3839	0.0057884615	0.0033736686															
3840	0.0057884615	0.0033757396															
3841	0.0057884615	0.0033778107															
3842	0.0057884615	0.0033798817															
3843	0.0057884615	0.0033819527															
3844	0.0057884615	0.0033840237															
3845	0.0057884615	0.0033860947															
3846	0.0057884615	0.0033881657															
3847	0.0057884615	0.0033902367															
3848	0.0057884615	0.0033923077															
3849	0.0057884615	0.0033943787															
3850	0.0057884615	0.0033964497															
3851	0.0057884615	0.0033985207															
3852	0.0057884615	0.0034005917															
