Age	Male	Female															
822	0.0000000000	0.0000000000															
823	0.0000000000	0.0000000000															
824	0.0000000000	0.0000000000															
825	0.0000000000	0.0000000000															
826	0.0000000000	0.0000000000															
827	0.0000000000	0.0000000000															
828	0.0000000000	0.0000000000															
829	0.0000000000	0.0000000000															
830	0.0000000000	0.0000000000															
831	0.0000000000	0.0000000000															
832	0.0000000000	0.0000000000															
833	0.0000000000	0.0000000000															
834	0.0000000000	0.0000000000															
835	0.0000000000	0.0000000000															
836	0.0000000000	0.0000000000															
837	0.0000000000	0.0000000000															
838	0.0000000000	0.0000000000															
839	0.0000000000	0.0000000000															
840	0.0000000000	0.0000000000															
841	0.0000000000	0.0000000000															
842	0.0000000000	0.0000000000															
843	0.0000000000	0.0000000000															
844	0.0000000000	0.0000000000															
845	0.0000000000	0.0000000000															
846	0.0000000000	0.0000000000															
847	0.0000000000	0.0000000000															
848	0.0000000000	0.0000000000															
849	0.0000000000	0.0000000000															
850	0.0000000000	0.0000000000															
851	0.0000000000	0.0000000000															
852	0.0000000000	0.0000000000															
853	0.0000000000	0.0000000000															
854	0.0000000000	0.0000000000															
855	0.0000000000	0.0000000000															
856	0.0000000000	0.0000000000															
857	0.0000000000	0.0000000000															
858	0.0000000000	0.0000000000															
859	0.0000000000	0.0000000000															
860	0.0000000000	0.0000000000															
861	0.0000000000	0.0000000000															
862	0.0000000000	0.0000000000															
863	0.0000000000	0.0000000000															
864	0.0000000000	0.0000000000															
865	0.0000000000	0.0000000000															
866	0.0000000000	0.0000000000															
867	0.0000000000	0.0000000000															
868	0.0000000000	0.0000000000															
869	0.0000000000	0.0000000000															
870	0.0000000000	0.0000000000															
871	0.0000000000	0.0000000000															
872	0.0000000000	0.0000000000															
873	0.0000000000	0.0000000000															
874	0.0000000000	0.0000000000															
875	0.0000000000	0.0000000000															
876	0.0000000000	0.0000000000															
877	0.0000000000	0.0000000000															
878	0.0000000000	0.0000000000															
879	0.0000000000	0.0000000000															
880	0.0000000000	0.0000000000															
881	0.0000000000	0.0000000000															
882	0.0000000000	0.0000000000															
883	0.0000000000	0.0000000000															
884	0.0000000000	0.0000000000															
885	0.0000000000	0.0000000000															
886	0.0000000000	0.0000000000															
887	0.0000000000	0.0000000000															
888	0.0000000000	0.0000000000															
889	0.0000000000	0.0000000000															
890	0.0000000000	0.0000000000															
891	0.0000000000	0.0000000000															
892	0.0000000000	0.0000000000															
893	0.0000000000	0.0000000000															
894	0.0000000000	0.0000000000															
895	0.0000000000	0.0000000000															
896	0.0000000000	0.0000000000															
897	0.0000000000	0.0000000000															
898	0.0000000000	0.0000000000															
899	0.0000000000	0.0000000000															
900	0.0000000000	0.0000000000															
901	0.0000000000	0.0000000000															
902	0.0000000000	0.0000000000															
903	0.0000000000	0.0000000000															
904	0.0000000000	0.0000000000															
905	0.0000000000	0.0000000000															
906	0.0000000000	0.0000000000															
907	0.0000000000	0.0000000000															
908	0.0000000000	0.0000000000															
909	0.0000000000	0.0000000000															
910	0.0000000000	0.0000000000															
911	0.0000000000	0.0000000000															
912	0.0000000000	0.0000000000															
913	0.0000000000	0.0000000000															
914	0.0000000000	0.0000000000															
915	0.0000000000	0.0000000000															
916	0.0000000000	0.0000000000															
917	0.0000000000	0.0000000000															
918	0.0000000000	0.0000000000															
919	0.0000000000	0.0000000000															
920	0.0000000000	0.0000000000															
921	0.0000000000	0.0000000000															
922	0.0000000000	0.0000000000															
923	0.0000000000	0.0000000000															
924	0.0000000000	0.0000000000															
925	0.0000000000	0.0000000000															
926	0.0000000000	0.0000000000															
927	0.0000000000	0.0000000000															
928	0.0000000000	0.0000000000															
929	0.0000000000	0.0000000000															
930	0.0000000000	0.0000000000															
931	0.0000000000	0.0000000000															
932	0.0000000000	0.0000000000															
933	0.0000000000	0.0000000000															
934	0.0000000000	0.0000000000															
935	0.0000000000	0.0000000000															
936	0.0000000000	0.0000000000															
937	0.0000000000	0.0000000000															
938	0.0000000000	0.0000000000															
939	0.0000000000	0.0000000000															
940	0.0000000000	0.0000000000															
941	0.0000000000	0.0000000000															
942	0.0000000000	0.0000000000															
943	0.0000000000	0.0000000000															
944	0.0000000000	0.0000000000															
945	0.0000000000	0.0000000000															
946	0.0000000000	0.0000000000															
947	0.0000000000	0.0000000000															
948	0.0000000000	0.0000000000															
949	0.0000000000	0.0000000000															
950	0.0000000000	0.0000000000															
951	0.0000000000	0.0000000000															
952	0.0000000000	0.0000000000															
953	0.0000000000	0.0000000000															
954	0.0000000000	0.0000000000															
955	0.0000000000	0.0000000000															
956	0.0000000000	0.0000000000															
957	0.0000000000	0.0000000000															
958	0.0000000000	0.0000000000															
959	0.0000000000	0.0000000000															
960	0.0000000000	0.0000000000															
961	0.0000000000	0.0000000000															
962	0.0000000000	0.0000000000															
963	0.0000000000	0.0000000000															
964	0.0000000000	0.0000000000															
965	0.0000000000	0.0000000000															
966	0.0000000000	0.0000000000															
967	0.0000000000	0.0000000000															
968	0.0000000000	0.0000000000															
969	0.0000000000	0.0000000000															
970	0.0000000000	0.0000000000															
971	0.0000000000	0.0000000000															
972	0.0000000000	0.0000000000															
973	0.0000000000	0.0000000000															
974	0.0000000000	0.0000000000															
975	0.0000000000	0.0000000000															
976	0.0000000000	0.0000000000															
977	0.0000000000	0.0000000000															
978	0.0000000000	0.0000000000															
979	0.0000000000	0.0000000000															
980	0.0000000000	0.0000000000															
981	0.0000000000	0.0000000000															
982	0.0000000000	0.0000000000															
983	0.0000000000	0.0000000000															
984	0.0000000000	0.0000000000															
985	0.0000000000	0.0000000000															
986	0.0000000000	0.0000000000															
987	0.0000000000	0.0000000000															
988	0.0000000000	0.0000000000															
989	0.0000000000	0.0000000000															
990	0.0000000000	0.0000000000															
991	0.0000000000	0.0000000000															
992	0.0000000000	0.0000000000															
993	0.0000000000	0.0000000000															
994	0.0000000000	0.0000000000															
995	0.0000000000	0.0000000000															
996	0.0000000000	0.0000000000															
997	0.0000000000	0.0000000000															
998	0.0000000000	0.0000000000															
999	0.0000000000	0.0000000000															
1000	0.0000000000	0.0000000000															
1001	0.0000000000	0.0000000000															
